node_1|node_2|edge|chunk_id|count
Filion K, El Khoury F, Bielinski M, Schiller I, Dendukuri N, Brophy JM| Omega-3 fatty acids in high-risk cardiovascular patients: a meta-analysis of randomized controlled trials. BMC Cardiovasc Disord. 2010; 10(24)|researchers and their publication|fd6f2523932c49ff997f2edcd73e0b40|4
Hooper L, Thompson RL, Harrison RA, Summerbell CD, Ness AR, Moore HJ, Worthington HV|cardioprotective strategies and ω-3 fatty acids in perspective|researchers and their research topic|fd6f2523932c49ff997f2edcd73e0b40|4
omega 3 fats|mortality|risks and benefits|0d6f8a93e44448d4a58d6ab9c53609f9|4
omega 3 fats|cardiovascular disease|risks and benefits|0d6f8a93e44448d4a58d6ab9c53609f9|4
omega 3 fats|cancer|risks and benefits|0d6f8a93e44448d4a58d6ab9c53609f9|4
Fish consumption|Coronary heart disease mortality|relationship between the two concepts in one sentence|7c79cf42266c41ab83493549ad8678f5|4
Omega-3 fatty acids|Cardiovascular benefits|relationship between the two concepts in one sentence|7c79cf42266c41ab83493549ad8678f5|4
Fish intake|Meta-analysis of observational studies|relationship between the two concepts in one sentence|7c79cf42266c41ab83493549ad8678f5|4
coronary heart disease|Am J Cardiol|Published in|a9bc794180e6476488544b26b344a139|4
coronary heart disease|Yzebe D, Lievre M|Authored a paper on|a9bc794180e6476488544b26b344a139|4
coronary heart disease|Fish oils in the care of coronary heart disease patients|Related to|a9bc794180e6476488544b26b344a139|4
coronary heart disease|PubMed: 15110203|Cited in|a9bc794180e6476488544b26b344a139|4
Fish oils in the care of coronary heart disease patients|Yzebe D, Lievre M|Authored by|a9bc794180e6476488544b26b344a139|4
coronary heart disease|Arch Intern Med|Published in|a9bc794180e6476488544b26b344a139|4
coronary heart disease|Mente A, de Koning L, Shannon HS, Anand SS|Authored a systematic review on|a9bc794180e6476488544b26b344a139|4
dietary factors|coronary heart disease|Related to|a9bc794180e6476488544b26b344a139|4
PubMed: 15364995|Mente A, de Koning L, Shannon HS, Anand SS|Cited in|a9bc794180e6476488544b26b344a139|4
PubMed: 19364995|PubMed: 12571649|Citations in the same context|4112953ed5384d2bacab2b4e077e4483|4
Burr M, Ashfield-Watt PA, Dunstan FD, Fehily AM, Breay P, Ashton T, Zotos PC, Haboubi NA, Elwood PC|Angina|Relation between author's name and a concept in their study|4112953ed5384d2bacab2b4e077e4483|4
Dietary advice to men with angina|Controlled trial|Type of experiment conducted|4112953ed5384d2bacab2b4e077e4483|4
GISSI-Prevenzione Trial|Lancet|the results of the GISSI-Prevenzione Trial were published in the Lancet journal|666d8cd294aa4668866d708dffded095|4
Yokoyama M|Origasa H|Yokoyama and Origasa are co-authors of a study|666d8cd294aa4668866d708dffded095|4
Endpoint analysis|Lancet|Publication related to Endpoint analysis|deea402198894f05958114dde46ace53|4
2007; 369:1090–8|Lancet|Volume and page number of the article in Lancet|deea402198894f05958114dde46ace53|4
PubMed: 17398308|Endpoint analysis|Citation for further information on Endpoint analysis|deea402198894f05958114dde46ace53|4
Burr M, Fehily AM, Gilbert JF, Rogers S, Holliday RM, Sweetnam PM, Elwood PC, Deadman NM|Effects of changes in fat, fish and fibre intakes on death and reinfarction: diet and reinfarction trial (DART). Lancet. 1989; 2(8666):757–61.|Authors and publication related to a specific study|deea402198894f05958114dde46ace53|4
PubMed: 2571009|Endpoint analysis|Citation for further information on Endpoint analysis|deea402198894f05958114dde46ace53|4
Fish consumption|Coronary heart disease mortality|meta-analysis of cohort studies|4fa2f3edcd7146ae94c7bcade956beb4|4
Cohort studies|Fish consumption and coronary heart disease mortality|systematic review of prospective cohort studies|4fa2f3edcd7146ae94c7bcade956beb4|4
Cardiovascular Disease|Fish Consumption|study|4fa2f3edcd7146ae94c7bcade956beb4|4
Physicians’ Health Study|Prospective Study|is a type of|c1322d3da33247ada5e8fc7a1034048b|4
American Journal of Epidemiology|1995; 142(2): 166–75.|is published in|c1322d3da33247ada5e8fc7a1034048b|4
PubMed: 7598116|Physicians’ Health Study|is associated with|c1322d3da33247ada5e8fc7a1034048b|4
Ascherio A|Rimm EB, Stampfer MJ, Giovannucci EL, Willett WC.|co-authors of Dietary intake of marine n-3 fatty acids|c1322d3da33247ada5e8fc7a1034048b|4
Dietary intake of marine n-3 fatty acids|risk of coronary disease among men.|is studied for|c1322d3da33247ada5e8fc7a1034048b|4
N Engl J Med|332(15): 977–82.|is published in|c1322d3da33247ada5e8fc7a1034048b|4
PubMed: 7885425|Physicians’ Health Study|is associated with|c1322d3da33247ada5e8fc7a1034048b|4
Balk E, Lichtenstein AH, Chung M, Kupelnick B, Chew P, Lau J.|Effects of omega-3 fatty acids|are researchers|c1322d3da33247ada5e8fc7a1034048b|4
omega-3 fatty acids| marine n-3 fatty acids, fish intake, and the risk of coronary disease among men.|is a type of|c1322d3da33247ada5e8fc7a1034048b|4
Systematic Review|Atherosclerosis|is a research article in|63a8b1e3867341c897c9c5c23843e502|4
Cardiovascular Disease Risk|Serum Markers|are the focus of the study|63a8b1e3867341c897c9c5c23843e502|4
Fish Oil Supplementation|Blood Pressure Reduction|is investigated in a meta-analysis|63a8b1e3867341c897c9c5c23843e502|4
trials|Circulation|publication in|dad5f3fde54f4202a3dad093be48adf2|4
Circulation|1993; 88(2):523–33|volume and issue|dad5f3fde54f4202a3dad093be48adf2|4
Publication: 8339414] |PubMed|citation reference|dad5f3fde54f4202a3dad093be48adf2|4
Calder P.|n-3 Fatty acids and cardiovascular disease: evidence explained and mechanisms explored. Clin Sci (Lond). 2004; 107(1):1–11. [PubMed: 15132735]|author|dad5f3fde54f4202a3dad093be48adf2|4
n-3 Fatty acids and cardiovascular disease: evidence explained and mechanisms explored|Clin Sci (Lond). 2004; 107(1):1–11. [PubMed: 15132735]|article title|dad5f3fde54f4202a3dad093be48adf2|4
Clinical and mechanistic perspectives|Atherosclerosis. 2008; 197:12–24. [PubMed: 18160071]|article title|dad5f3fde54f4202a3dad093be48adf2|4
Omega-3 fatty acids and coronary heart disease risk|Atherosclerosis. 2008; 197:12–24. [PubMed: 18160071]|article title|dad5f3fde54f4202a3dad093be48adf2|4
Harris W, Miller M, Tighe AP, Davidson MH, Schaefer EJ|Omega-3 fatty acids and coronary heart disease risk: Clinical and mechanistic perspectives. Atherosclerosis. 2008; 197:12–24. [PubMed: 18160071]|authors|dad5f3fde54f4202a3dad093be48adf2|4
Publication: 15132735] |PubMed|citation reference|dad5f3fde54f4202a3dad093be48adf2|4
PubMed|18160071|citation|bed79d9321bb43bb9685b0f4544a7143|4
Howard B|Van Horn L|co-author|bed79d9321bb43bb9685b0f4544a7143|4
Van Horn L|Hsia J|co-author|bed79d9321bb43bb9685b0f4544a7143|4
Snetselaar LG|Stevens VJ|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Tinker LF|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Trevisan M|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Vitolins MZ|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Anderson GL|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Assaf AR|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Bassford T|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Beresford SA|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Black HR|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Brunner RL|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Brzyski RG|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Caan B|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Chlebowski RT|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Gass M|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Granek I|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Greenland P|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Hays J|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Heber D|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Heiss G|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Hendrix SL|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Hubbell FA|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Johnson KC|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Snetselaar LG|Kotchen JM|co-authors in the same sentence|538314f417114a7ab2c98ed98fa776e4|4
Diet and lifestyle recommendations revision|American Heart Association Nutrition Committee|part of|64d68d2f93204f5d99438660f71b73c3|4
Diet and lifestyle recommendations revision 2006|a scientific statement from the American Heart Association|is a version or edition|64d68d2f93204f5d99438660f71b73c3|4
a scientific statement from the American Heart Association|Nutrition Committee|by|64d68d2f93204f5d99438660f71b73c3|4
Diet and lifestyle recommendations revision 2006|Circulation. 2009; 114:82–96|appeared in|64d68d2f93204f5d99438660f71b73c3|4
M, Wylie-Rosett J|American Heart Association Nutrition Committee|member of|64d68d2f93204f5d99438660f71b73c3|4
Diet and lifestyle recommendations revision 2006|Circulation. 2009; 114:82–96|referenced by|64d68d2f93204f5d99438660f71b73c3|4
B Fuhrman, M Aviram|Flavonoids protect LDL from oxidation and attenuate atherosclerosis|researchers of|64d68d2f93204f5d99438660f71b73c3|4
Covas MI|polyphenols in olive oil|author of a study on the effect of polyphenols in olive oil|b8783ef810a140d683a0719d88a8a732|4
Nyyssonen K|heart disease risk factors|co-author studying heart disease risk factors with polyphenols in olive oil|b8783ef810a140d683a0719d88a8a732|4
Poulsen HE|randomized trial|contributor to a randomized trial on the effect of polyphenols in olive oil|b8783ef810a140d683a0719d88a8a732|4
Ann Intern Med|journal publication|published article in Ann Intern Med journal|b8783ef810a140d683a0719d88a8a732|4
47|year|reference to the year 2006|b8783ef810a140d683a0719d88a8a732|4
Visioli F|Virgin Olive Oil Study (VOLOS)|author of VOLOS study on vasoprotective potential of extra virgin olive oil|b8783ef810a140d683a0719d88a8a732|4
Caruso D|Virgin Olive Oil Study (VOLOS)|author of VOLOS study on vasoprotective potential of extra virgin olive oil|b8783ef810a140d683a0719d88a8a732|4
Grande S|Virgin Olive Oil Study (VOLOS)|author of VOLOS study on vasoprotective potential of extra virgin olive oil|b8783ef810a140d683a0719d88a8a732|4
Extra Virgin Olive Oil|vasoprotective potential|studied the vasoprotective potential in VOLOS study|b8783ef810a140d683a0719d88a8a732|4
mildly dyslipidemic patients|Virgin Olive Oil Study (VOLOS)|subjects of the VOLOS study on vasoprotective potential|b8783ef810a140d683a0719d88a8a732|4
Eur J Nutr|journal publication|published article in Eur J Nutr journal|b8783ef810a140d683a0719d88a8a732|4
Marin C|study on mildly dyslipidemic patients|researcher studying mildly dyslipidemic patients|b8783ef810a140d683a0719d88a8a732|4
Ramirez R|study on mildly dyslipidemic patients|co-researcher studying mildly dyslipidemic patients|b8783ef810a140d683a0719d88a8a732|4
Delgado-Lista J|study on mildly dyslipidemic patients|co-researcher studying mildly dyslipidemic patients|b8783ef810a140d683a0719d88a8a732|4
Yubero-Serrano EM|study on mildly dyslipidemic patients|co-researcher studying mildly dyslipidemic patients|b8783ef810a140d683a0719d88a8a732|4
Perez-Martinez P|study on mildly dyslipidemic patients|co-researcher studying mildly dyslipidemic patients|b8783ef810a140d683a0719d88a8a732|4
Carracedo J|study on mildly dyslipidemic patients|co-researcher studying mildly dyslipidemic patients|b8783ef810a140d683a0719d88a8a732|4
Mediterranean diet|endothelial damage|reduces|8f29cb6ebf4b4677ab2da16cb5caaf8d|4
Mediterranean diet|regenerative capacity of endothelium|improves|8f29cb6ebf4b4677ab2da16cb5caaf8d|4
Butter and walnuts|olive oil|but not|8f29cb6ebf4b4677ab2da16cb5caaf8d|4
Mensink R|Katan MB|co-author on a publication|178c0853c67f4b45b739f97c68ef550f|4
52. Mensink R, Katan MB. Effect of dietary fatty acids on serum lipids and lipoproteins. A meta-analysis of 27 trials.|Arterioscler Thromb|publication in this journal|178c0853c67f4b45b739f97c68ef550f|4
53. Shah M, Adams-Huet B, Garg A. Effect of high-carbohydrate or high-cis-monounsaturated fat diets on blood pressure: a meta-analysis of intervention trials.|Am J Clin Nutr|publication in this journal|178c0853c67f4b45b739f97c68ef550f|4
54. Howard B, Kritchevsky D. Phytochemicals and cardiovascular disease.|A statement for healthcare|topics discussed in this statement|178c0853c67f4b45b739f97c68ef550f|4
American Heart Association|professionals|work for|9d202345913348b4b442d1aeeec0a696|4
Circulation|American Heart Association|published by|9d202345913348b4b442d1aeeec0a696|4
1997; 95(11):2591–3|Circulation|volume and issue|9d202345913348b4b442d1aeeec0a696|4
PubMed: 9184593|Circulation|cited in|9d202345913348b4b442d1aeeec0a696|4
Beitz R|professionals|authors|9d202345913348b4b442d1aeeec0a696|4
Menisk GBM|Beitz R|co-author|9d202345913348b4b442d1aeeec0a696|4
Fischer B|Beitz R|co-author|9d202345913348b4b442d1aeeec0a696|4
Blood pressure and vitamin C and fruit and vegetable intake|Annals of Nutr & Metabolism|article title|9d202345913348b4b442d1aeeec0a696|4
2003; 47:214–20|Annals of Nutr & Metabolism|volume and issue|9d202345913348b4b442d1aeeec0a696|4
Alonso A|professionals|authors|9d202345913348b4b442d1aeeec0a696|4
de la Fuente C|Alonso A|co-author|9d202345913348b4b442d1aeeec0a696|4
Martín-Arnau AM|Alonso A|co-author|9d202345913348b4b442d1aeeec0a696|4
de Irala J|Alonso A|co-author|9d202345913348b4b442d1aeeec0a696|4
Martínez JA|Alonso A|co-author|9d202345913348b4b442d1aeeec0a696|4
Martínez-González MA|Alonso A|co-author|9d202345913348b4b442d1aeeec0a696|4
Fruit and vegetable consumption is inversely associated with blood pressure in a Mediterranean|study title|article title|9d202345913348b4b442d1aeeec0a696|4
